monotonic_s,num_used_tokens_sum,max_total_num_tokens_sum,token_usage_mean,token_usage_aggregate,num_servers_sampled
238.1,614141.0,1580642.0,0.38879708464503615,0.3885389607513909,8
238.2,593270.0,1580642.0,0.37548045107162786,0.3753348323023177,8
238.3,580586.0,1580642.0,0.3673387126279961,0.3673102448245713,8
238.4,573140.0,1580642.0,0.36273180291114926,0.3625995007092055,8
238.5,544545.0,1580642.0,0.3446506711743188,0.3445087502419903,8
238.6,540598.0,1580642.0,0.3421323082442128,0.34201166361516394,8
238.7,538784.0,1580642.0,0.340974894928983,0.34086402866683285,8
238.8,466655.0,1580642.0,0.2954373109743532,0.29523130474832376,8
238.9,466709.0,1580642.0,0.29547176539498304,0.2952654680819566,8
239.0,455199.0,1580642.0,0.2882281531488176,0.2879836167835601,8
239.1,453998.0,1580642.0,0.28729341888665716,0.2872237989373938,8
239.2,419838.0,1580642.0,0.26549780761419156,0.26561232714302163,8
239.3,421052.0,1580642.0,0.26627239403353503,0.26638036949543287,8
